object,businessKey,sourceField,sourceLabel,sharePercent,reason
products,109326100004,电商品牌成交偏好_提取结果(占比),Semir森马,13.21,not_in_taxonomy
products,109326100004,电商品牌成交偏好_提取结果(占比),ANTA安踏,10.25,not_in_taxonomy
products,109326100004,电商品牌成交偏好_提取结果(占比),Three Squirrels三只松鼠,9.34,not_in_taxonomy
products,109326100004,电商消费频次_提取结果(占比),(45,,not_in_taxonomy
products,109326100004,电商消费频次_提取结果(占比),+∞),81.22,not_in_taxonomy
products,109326100004,电商消费频次_提取结果(占比),(20,,not_in_taxonomy
products,109326100004,电商消费频次_提取结果(占比),25],3.68,not_in_taxonomy
products,109326100004,电商消费频次_提取结果(占比),(35,,not_in_taxonomy
products,109326100004,电商消费频次_提取结果(占比),40],3.31,not_in_taxonomy
products,109326100004,电商消费金额_提取结果(占比),(2000,,not_in_taxonomy
products,109326100004,电商消费金额_提取结果(占比),+∞),87.29,not_in_taxonomy
products,109326100004,电商消费金额_提取结果(占比),(1000,,not_in_taxonomy
products,109326100004,电商消费金额_提取结果(占比),1500],4.97,not_in_taxonomy
products,109326100004,电商消费金额_提取结果(占比),(1500,,not_in_taxonomy
products,109326100004,电商消费金额_提取结果(占比),2000],3.13,not_in_taxonomy
products,109326100004,触点互动偏好_提取结果(占比),通投,99.24,not_in_taxonomy
products,109326100004,触点互动偏好_提取结果(占比),抖音,98.68,not_in_taxonomy
products,109326100004,触点互动偏好_提取结果(占比),通投-千川直播带货,75.6,not_in_taxonomy
products,109326100004,城市_提取结果(占比),深圳,3.86,not_in_taxonomy
products,109326100004,城市_提取结果(占比),西安,3.13,not_in_taxonomy
products,109326100004,城市_提取结果(占比),北京,2.21,not_in_taxonomy
products,109326100004,抖音视频观看兴趣分类v2_提取结果(占比),时尚,22.54,not_in_taxonomy
products,109326100004,抖音视频观看兴趣分类v2_提取结果(占比),美食,13.19,not_in_taxonomy
products,109326100004,抖音视频观看兴趣分类v2_提取结果(占比),运动,8.39,not_in_taxonomy
products,109326124003,地域分布_提取结果(占比),山东,11.85,not_in_taxonomy
products,109326124003,地域分布_提取结果(占比),广东,10.43,not_in_taxonomy
products,109326124003,地域分布_提取结果(占比),江苏,9.48,not_in_taxonomy
products,109326124003,八大消费群体_提取结果(占比),精致妈妈,26.57,not_in_taxonomy
products,109326124003,八大消费群体_提取结果(占比),新锐白领,23.67,not_in_taxonomy
products,109326124003,八大消费群体_提取结果(占比),小镇青年,20.77,not_in_taxonomy
products,109326124003,手机品牌_提取结果(占比),苹果,38.81,not_in_taxonomy
products,109326124003,手机品牌_提取结果(占比),华为,31.34,not_in_taxonomy
products,109326124003,手机品牌_提取结果(占比),OPPO,14.93,not_in_taxonomy
products,109326124003,预测人生阶段_提取结果(占比),家有儿女,72,not_in_taxonomy
products,109326124003,预测职业_提取结果(占比),基础服务业,100,not_in_taxonomy
products,109326124003,预测职业_提取结果(占比),在校大学生,0,not_in_taxonomy
products,109326124003,预测职业_提取结果(占比),职场白领,0,not_in_taxonomy
products,109326124003,手机价格_提取结果(占比),5000~5999,30.73,not_in_taxonomy
products,109326124003,手机价格_提取结果(占比),2000~2999,27.8,not_in_taxonomy
products,109326124003,手机价格_提取结果(占比),3000~3999,19.02,not_in_taxonomy
products,109326124003,抖音活跃用户_提取结果(占比),高活跃_月活,71.22,not_in_taxonomy
products,109326124003,头条活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,109326124003,西瓜活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,109326124003,火山活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,109326124003,头条用户阅读兴趣分类_提取结果(占比),娱乐,65.12,not_in_taxonomy
products,109326124003,头条用户阅读兴趣分类_提取结果(占比),社会,58.14,not_in_taxonomy
products,109326124003,头条用户阅读兴趣分类_提取结果(占比),健康,39.53,not_in_taxonomy
products,109326124003,抖音视频观看兴趣分类_提取结果(占比),拍摄,100,not_in_taxonomy
products,109326124003,抖音视频观看兴趣分类_提取结果(占比),演绎,99.23,not_in_taxonomy
products,109326124003,抖音视频观看兴趣分类_提取结果(占比),生活,96.92,not_in_taxonomy
products,109326124003,西瓜视频观看兴趣分类_提取结果(占比),生活,0,not_in_taxonomy
products,109326124003,西瓜视频观看兴趣分类_提取结果(占比),社会,0,not_in_taxonomy
products,109326124003,西瓜视频观看兴趣分类_提取结果(占比),军事,0,not_in_taxonomy
products,109326124003,美妆行业特色人群_提取结果(占比),美潮文艺咖,23.79,not_in_taxonomy
products,109326124003,美妆行业特色人群_提取结果(占比),悦己质享派,22.82,not_in_taxonomy
products,109326124003,美妆行业特色人群_提取结果(占比),合群拔草人,16.02,not_in_taxonomy
products,109326124003,电商品类成交偏好_提取结果(占比),女装,70.77,not_in_taxonomy
products,109326124003,电商品类成交偏好_提取结果(占比),内衣裤袜,60.51,not_in_taxonomy
products,109326124003,电商品类成交偏好_提取结果(占比),女装-裤子,60.49,not_in_taxonomy
products,109326124003,电商品牌成交偏好_提取结果(占比),Semir森马,19.3,not_in_taxonomy
products,109326124003,电商品牌成交偏好_提取结果(占比),草本初色,16.96,not_in_taxonomy
products,109326124003,电商品牌成交偏好_提取结果(占比),ANTA安踏,10.53,not_in_taxonomy
products,109326124003,电商消费频次_提取结果(占比),(45,,not_in_taxonomy
products,109326124003,电商消费频次_提取结果(占比),+∞),81.52,not_in_taxonomy
products,109326124003,电商消费频次_提取结果(占比),(25,,not_in_taxonomy
products,109326124003,电商消费频次_提取结果(占比),30],3.79,not_in_taxonomy
products,109326124003,电商消费频次_提取结果(占比),(5,,not_in_taxonomy
products,109326124003,电商消费频次_提取结果(占比),10],2.84,not_in_taxonomy
products,109326124003,电商消费金额_提取结果(占比),(2000,,not_in_taxonomy
products,109326124003,电商消费金额_提取结果(占比),+∞),84.83,not_in_taxonomy
products,109326124003,电商消费金额_提取结果(占比),(500,,not_in_taxonomy
products,109326124003,电商消费金额_提取结果(占比),1000],4.74,not_in_taxonomy
products,109326124003,电商消费金额_提取结果(占比),(1000,,not_in_taxonomy
products,109326124003,电商消费金额_提取结果(占比),1500],4.74,not_in_taxonomy
products,109326124003,触点互动偏好_提取结果(占比),通投,100,not_in_taxonomy
products,109326124003,触点互动偏好_提取结果(占比),抖音,99,not_in_taxonomy
products,109326124003,触点互动偏好_提取结果(占比),通投-千川直播带货,85.49,not_in_taxonomy
products,109326124003,城市_提取结果(占比),上海,4.27,not_in_taxonomy
products,109326124003,城市_提取结果(占比),北京,3.79,not_in_taxonomy
products,109326124003,城市_提取结果(占比),济南,3.79,not_in_taxonomy
products,109326124003,抖音视频观看兴趣分类v2_提取结果(占比),时尚,22.67,not_in_taxonomy
products,109326124003,抖音视频观看兴趣分类v2_提取结果(占比),美食,16.28,not_in_taxonomy
products,109326124003,抖音视频观看兴趣分类v2_提取结果(占比),运动,11.05,not_in_taxonomy
products,101326100003,地域分布_提取结果(占比),广东,10.23,not_in_taxonomy
products,101326100003,地域分布_提取结果(占比),江苏,8.84,not_in_taxonomy
products,101326100003,地域分布_提取结果(占比),浙江,7.13,not_in_taxonomy
products,101326100003,八大消费群体_提取结果(占比),精致妈妈,28.68,not_in_taxonomy
products,101326100003,八大消费群体_提取结果(占比),小镇青年,25.55,not_in_taxonomy
products,101326100003,八大消费群体_提取结果(占比),新锐白领,19.75,not_in_taxonomy
products,101326100003,手机品牌_提取结果(占比),苹果,32.82,not_in_taxonomy
products,101326100003,手机品牌_提取结果(占比),华为,29.23,not_in_taxonomy
products,101326100003,手机品牌_提取结果(占比),OPPO,17.95,not_in_taxonomy
products,101326100003,预测人生阶段_提取结果(占比),家有儿女,73.14,not_in_taxonomy
products,101326100003,预测职业_提取结果(占比),在校大学生,33.33,not_in_taxonomy
products,101326100003,预测职业_提取结果(占比),基础服务业,33.33,not_in_taxonomy
products,101326100003,预测职业_提取结果(占比),教师,33.33,not_in_taxonomy
products,101326100003,手机价格_提取结果(占比),2000~2999,33.23,not_in_taxonomy
products,101326100003,手机价格_提取结果(占比),5000~5999,30.32,not_in_taxonomy
products,101326100003,手机价格_提取结果(占比),3000~3999,17.1,not_in_taxonomy
products,101326100003,抖音活跃用户_提取结果(占比),高活跃_月活,75.2,not_in_taxonomy
products,101326100003,头条活跃用户_提取结果(占比),低活跃_月活,100,not_in_taxonomy
products,101326100003,西瓜活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,101326100003,火山活跃用户_提取结果(占比),高活跃_月活,0,not_in_taxonomy
products,101326100003,头条用户阅读兴趣分类_提取结果(占比),娱乐,60.89,not_in_taxonomy
products,101326100003,头条用户阅读兴趣分类_提取结果(占比),社会,56.46,not_in_taxonomy
products,101326100003,头条用户阅读兴趣分类_提取结果(占比),健康,45.02,not_in_taxonomy
products,101326100003,抖音视频观看兴趣分类_提取结果(占比),拍摄,98.65,not_in_taxonomy
products,101326100003,抖音视频观看兴趣分类_提取结果(占比),演绎,97.29,not_in_taxonomy
products,101326100003,抖音视频观看兴趣分类_提取结果(占比),生活,94.58,not_in_taxonomy
products,101326100003,西瓜视频观看兴趣分类_提取结果(占比),影视,100,not_in_taxonomy
products,101326100003,西瓜视频观看兴趣分类_提取结果(占比),社会,71.43,not_in_taxonomy
products,101326100003,西瓜视频观看兴趣分类_提取结果(占比),宠物,71.43,not_in_taxonomy
products,101326100003,美妆行业特色人群_提取结果(占比),美潮文艺咖,24.53,not_in_taxonomy
products,101326100003,美妆行业特色人群_提取结果(占比),合群拔草人,19.06,not_in_taxonomy
products,101326100003,美妆行业特色人群_提取结果(占比),悦己质享派,18.44,not_in_taxonomy
products,101326100003,电商品类成交偏好_提取结果(占比),女装,74.04,not_in_taxonomy
products,101326100003,电商品类成交偏好_提取结果(占比),内衣裤袜,61.94,not_in_taxonomy
products,101326100003,电商品类成交偏好_提取结果(占比),女装-T恤,61.32,not_in_taxonomy
products,101326100003,电商品牌成交偏好_提取结果(占比),Semir森马,13.03,not_in_taxonomy
products,101326100003,电商品牌成交偏好_提取结果(占比),Three Squirrels三只松鼠,10.83,not_in_taxonomy
products,101326100003,电商品牌成交偏好_提取结果(占比),三資堂,9.91,not_in_taxonomy
products,101326100003,电商消费频次_提取结果(占比),(45,,not_in_taxonomy
products,101326100003,电商消费频次_提取结果(占比),+∞),80.16,not_in_taxonomy
products,101326100003,电商消费频次_提取结果(占比),(35,,not_in_taxonomy
products,101326100003,电商消费频次_提取结果(占比),40],3.41,not_in_taxonomy
products,101326100003,电商消费频次_提取结果(占比),(25,,not_in_taxonomy
products,101326100003,电商消费频次_提取结果(占比),30],3.1,not_in_taxonomy
products,101326100003,电商消费金额_提取结果(占比),(2000,,not_in_taxonomy
products,101326100003,电商消费金额_提取结果(占比),+∞),86.82,not_in_taxonomy
products,101326100003,电商消费金额_提取结果(占比),(1000,,not_in_taxonomy
products,101326100003,电商消费金额_提取结果(占比),1500],6.05,not_in_taxonomy
products,101326100003,电商消费金额_提取结果(占比),(1500,,not_in_taxonomy
products,101326100003,电商消费金额_提取结果(占比),2000],3.26,not_in_taxonomy
products,101326100003,触点互动偏好_提取结果(占比),抖音,99.68,not_in_taxonomy
products,101326100003,触点互动偏好_提取结果(占比),通投,99.36,not_in_taxonomy
products,101326100003,触点互动偏好_提取结果(占比),通投-千川直播带货,85.17,not_in_taxonomy
products,101326100003,城市_提取结果(占比),杭州,2.95,not_in_taxonomy
products,101326100003,城市_提取结果(占比),上海,2.79,not_in_taxonomy
products,101326100003,城市_提取结果(占比),北京,2.64,not_in_taxonomy
products,101326100003,抖音视频观看兴趣分类v2_提取结果(占比),时尚,24.57,not_in_taxonomy
products,101326100003,抖音视频观看兴趣分类v2_提取结果(占比),美食,13.24,not_in_taxonomy
products,101326100003,抖音视频观看兴趣分类v2_提取结果(占比),文化教育,8.64,not_in_taxonomy
products,109326127012,地域分布_提取结果(占比),浙江,9.87,not_in_taxonomy
products,109326127012,地域分布_提取结果(占比),山东,9.44,not_in_taxonomy
products,109326127012,地域分布_提取结果(占比),广东,7.73,not_in_taxonomy
products,109326127012,八大消费群体_提取结果(占比),精致妈妈,28.02,not_in_taxonomy
products,109326127012,八大消费群体_提取结果(占比),新锐白领,23.71,not_in_taxonomy
